event_id,user_id,content_id,content_name,content_type,watch_duration_mins,total_duration_mins,completion_pct,device_type,subscription_tier,city,city_tier,event_timestamp,source
EVT_001350,U00063,C002,KBC Season 15,GameShow,45.0,60,75.0,Mobile,Premium,Chennai,Tier 1,2024-01-19 16:00:00,OTT_APP
EVT_001351,U00461,C001,Anupamaa S1,Series,33.8,45,75.0,Smart TV,Free,Delhi,Tier 1,2024-02-29 16:00:00,OTT_APP
EVT_001352,U00053,C004,Panchayat S3,Series,15.0,30,50.0,Tablet,Free,Delhi,Tier 1,2024-03-08 12:00:00,OTT_APP
EVT_001353,U00163,C005,Mirzapur S3,Thriller,55.0,55,100.0,Tablet,Basic,Bangalore,Tier 1,2024-03-28 19:00:00,OTT_APP
EVT_001354,U00141,C002,KBC Season 15,GameShow,15.0,60,25.0,Laptop,Free,Bangalore,Tier 1,2024-03-04 07:00:00,OTT_APP
EVT_001355,U00122,C001,Anupamaa S1,Series,22.5,45,50.0,Mobile,Premium,Hyderabad,Tier 2,2024-02-11 18:00:00,OTT_APP
EVT_001356,U00146,C001,Anupamaa S1,Series,33.8,45,75.0,Smart TV,Annual,Hyderabad,Tier 2,2024-01-01 20:00:00,OTT_APP
EVT_001357,U00331,C001,Anupamaa S1,Series,45.0,45,100.0,Mobile,Free,Hyderabad,Tier 2,2024-01-06 16:00:00,OTT_APP
EVT_001358,U00163,C004,Panchayat S3,Series,7.5,30,25.0,Tablet,Annual,Bangalore,Tier 1,2024-02-08 14:00:00,OTT_APP
EVT_001359,U00202,C001,Anupamaa S1,Series,33.8,45,75.0,Tablet,Annual,Chennai,Tier 1,2024-03-04 07:00:00,OTT_APP
EVT_001360,U00015,C004,Panchayat S3,Series,30.0,30,100.0,Smart TV,Free,Mumbai,Tier 1,2024-02-17 09:00:00,OTT_APP
EVT_001361,U00116,C001,Anupamaa S1,Series,11.2,45,25.0,Smart TV,Free,Chennai,Tier 1,2024-03-29 19:00:00,OTT_APP
EVT_001362,U00479,C002,KBC Season 15,GameShow,45.0,60,75.0,Mobile,Premium,Chennai,Tier 1,2024-03-09 06:00:00,OTT_APP
EVT_001363,U00169,C001,Anupamaa S1,Series,11.2,45,25.0,Laptop,Premium,Chennai,Tier 1,2024-01-10 14:00:00,OTT_APP
EVT_001364,U00065,C002,KBC Season 15,GameShow,60.0,60,100.0,Tablet,Basic,Hyderabad,Tier 2,2024-02-28 09:00:00,OTT_APP
EVT_001365,U00343,C005,Mirzapur S3,Thriller,55.0,55,100.0,Mobile,Basic,Bangalore,Tier 1,2024-03-22 20:00:00,OTT_APP
EVT_001366,,C005,Mirzapur S3,Thriller,27.5,55,50.0,Laptop,Basic,Bangalore,Tier 1,2024-02-05 16:00:00,OTT_APP
EVT_001367,U00286,C001,Anupamaa S1,Series,22.5,45,50.0,Smart TV,Basic,Chennai,Tier 1,2024-01-11 17:00:00,OTT_APP
EVT_001368,U00007,C001,Anupamaa S1,Series,11.2,45,25.0,Smart TV,Annual,Bangalore,Tier 1,2024-01-08 12:00:00,OTT_APP
EVT_001369,U00417,C004,Panchayat S3,Series,7.5,30,25.0,Tablet,Premium,Mumbai,Tier 1,2024-02-13 12:00:00,OTT_APP
EVT_001370,U00113,C004,Panchayat S3,Series,22.5,30,75.0,Tablet,Annual,Hyderabad,Tier 2,2024-01-14 10:00:00,OTT_APP
EVT_001371,U00097,C004,Panchayat S3,Series,30.0,30,100.0,Mobile,Premium,Hyderabad,Tier 2,2024-01-26 18:00:00,OTT_APP
EVT_001372,U00076,C004,Panchayat S3,Series,7.5,30,25.0,Laptop,Free,Chennai,Tier 1,2024-03-14 09:00:00,OTT_APP
EVT_001373,U00015,C001,Anupamaa S1,Series,22.5,45,50.0,Laptop,Annual,Bangalore,Tier 1,2024-01-24 14:00:00,OTT_APP
EVT_001374,U00221,C003,IPL 2024 Final,Sports,105.0,210,50.0,Smart TV,Basic,Hyderabad,Tier 2,2024-01-11 17:00:00,OTT_APP
EVT_001375,U00226,C004,Panchayat S3,Series,22.5,30,75.0,Tablet,Premium,Hyderabad,Tier 2,2024-02-12 07:00:00,OTT_APP
EVT_001376,U00151,C001,Anupamaa S1,Series,11.2,45,25.0,Smart TV,Annual,Bangalore,Tier 1,2024-02-24 12:00:00,OTT_APP
EVT_001377,U00266,C002,KBC Season 15,GameShow,45.0,60,75.0,Laptop,Free,Hyderabad,Tier 2,2024-03-18 21:00:00,OTT_APP
EVT_001378,U00028,C001,Anupamaa S1,Series,33.8,45,75.0,Mobile,Premium,Mumbai,Tier 1,2024-01-29 09:00:00,OTT_APP
EVT_001379,U00452,C002,KBC Season 15,GameShow,15.0,60,25.0,Laptop,Annual,Mumbai,Tier 1,2024-02-05 13:00:00,OTT_APP
EVT_001380,U00088,C004,Panchayat S3,Series,7.5,30,25.0,Smart TV,Premium,Chennai,Tier 1,2024-03-04 12:00:00,OTT_APP
EVT_001381,U00095,C003,IPL 2024 Final,Sports,157.5,210,75.0,Laptop,Premium,Chennai,Tier 1,2024-01-01 09:00:00,OTT_APP
EVT_001382,U00171,C002,KBC Season 15,GameShow,15.0,60,25.0,Laptop,Basic,Mumbai,Tier 1,2024-01-22 11:00:00,OTT_APP
EVT_001383,U00091,C001,Anupamaa S1,Series,33.8,45,75.0,Tablet,Free,Bangalore,Tier 1,2024-02-12 06:00:00,OTT_APP
EVT_001384,U00497,C002,KBC Season 15,GameShow,45.0,60,75.0,Laptop,Free,Mumbai,Tier 1,2024-03-17 17:00:00,OTT_APP
EVT_001385,U00420,C004,Panchayat S3,Series,30.0,30,100.0,Mobile,Premium,Bangalore,Tier 1,2024-01-15 07:00:00,OTT_APP
EVT_001386,U00052,C002,KBC Season 15,GameShow,45.0,60,75.0,Tablet,Premium,Delhi,Tier 1,2024-01-19 09:00:00,OTT_APP
EVT_001387,U00340,C004,Panchayat S3,Series,15.0,30,50.0,Laptop,Premium,Chennai,Tier 1,2024-03-10 14:00:00,OTT_APP
EVT_001388,U00457,C003,IPL 2024 Final,Sports,105.0,210,50.0,Laptop,Free,Chennai,Tier 1,2024-02-08 16:00:00,OTT_APP
EVT_001389,U00439,C003,IPL 2024 Final,Sports,157.5,210,75.0,Smart TV,Basic,Mumbai,Tier 1,2024-01-19 19:00:00,OTT_APP
EVT_001390,,C003,IPL 2024 Final,Sports,105.0,210,50.0,Smart TV,Free,Delhi,Tier 1,2024-03-14 19:00:00,OTT_APP
EVT_001391,U00495,C002,KBC Season 15,GameShow,60.0,60,100.0,Tablet,Annual,Bangalore,Tier 1,2024-03-22 09:00:00,OTT_APP
EVT_001392,U00302,C005,Mirzapur S3,Thriller,13.8,55,25.0,Laptop,Premium,Chennai,Tier 1,2024-02-12 18:00:00,OTT_APP
EVT_001393,U00428,C003,IPL 2024 Final,Sports,52.5,210,25.0,Mobile,Annual,Hyderabad,Tier 2,2024-03-07 16:00:00,OTT_APP
EVT_001394,U00497,C004,Panchayat S3,Series,22.5,30,75.0,Mobile,Annual,Chennai,Tier 1,2024-02-06 09:00:00,OTT_APP
EVT_001395,U00320,C002,KBC Season 15,GameShow,30.0,60,50.0,Smart TV,Premium,Delhi,Tier 1,2024-03-07 15:00:00,OTT_APP
EVT_001396,U00021,C004,Panchayat S3,Series,15.0,30,50.0,Smart TV,Premium,Chennai,Tier 1,2024-01-02 20:00:00,OTT_APP
EVT_001397,U00221,C005,Mirzapur S3,Thriller,13.8,55,25.0,Tablet,Free,Bangalore,Tier 1,2024-02-09 06:00:00,OTT_APP
EVT_001398,U00341,C001,Anupamaa S1,Series,22.5,45,50.0,Smart TV,Free,Chennai,Tier 1,2024-02-06 22:00:00,OTT_APP
EVT_001399,U00149,C003,IPL 2024 Final,Sports,52.5,210,25.0,Smart TV,Free,Delhi,Tier 1,2024-02-25 08:00:00,OTT_APP
EVT_001400,U00217,C004,Panchayat S3,Series,30.0,30,100.0,Laptop,Free,Delhi,Tier 1,2024-03-27 18:00:00,OTT_APP
EVT_001401,U00289,C003,IPL 2024 Final,Sports,210.0,210,100.0,Laptop,Premium,Hyderabad,Tier 2,2024-02-09 11:00:00,OTT_APP
EVT_001402,U00214,C005,Mirzapur S3,Thriller,13.8,55,25.0,Smart TV,Premium,Delhi,Tier 1,2024-02-02 10:00:00,OTT_APP
EVT_001403,U00280,C003,IPL 2024 Final,Sports,52.5,210,25.0,Smart TV,Annual,Hyderabad,Tier 2,2024-03-21 20:00:00,OTT_APP
EVT_001404,U00258,C004,Panchayat S3,Series,7.5,30,25.0,Tablet,Annual,Hyderabad,Tier 2,2024-02-26 16:00:00,OTT_APP
EVT_001405,U00015,C003,IPL 2024 Final,Sports,105.0,210,50.0,Mobile,Annual,Bangalore,Tier 1,2024-02-22 20:00:00,OTT_APP
EVT_001406,U00298,C001,Anupamaa S1,Series,45.0,45,100.0,Tablet,Basic,Hyderabad,Tier 2,2024-02-08 13:00:00,OTT_APP
EVT_001407,U00387,C005,Mirzapur S3,Thriller,41.2,55,75.0,Laptop,Basic,Hyderabad,Tier 2,2024-02-07 07:00:00,OTT_APP
EVT_001408,U00430,C004,Panchayat S3,Series,60.0,30,75.0,Mobile,Free,Bangalore,Tier 1,2024-03-07 20:00:00,OTT_APP
EVT_001409,U00421,C001,Anupamaa S1,Series,22.5,45,50.0,Tablet,Annual,Mumbai,Tier 1,2024-02-12 09:00:00,OTT_APP
EVT_001410,U00379,C003,IPL 2024 Final,Sports,210.0,210,100.0,Mobile,Basic,Mumbai,Tier 1,2024-03-15 22:00:00,OTT_APP
EVT_001411,U00459,C005,Mirzapur S3,Thriller,13.8,55,25.0,Smart TV,Premium,Bangalore,Tier 1,2024-01-18 13:00:00,OTT_APP
EVT_001412,U00059,C003,IPL 2024 Final,Sports,157.5,210,75.0,Mobile,Free,Mumbai,Tier 1,2024-03-03 12:00:00,OTT_APP
EVT_001413,U00127,C002,KBC Season 15,GameShow,45.0,60,75.0,Smart TV,Free,Mumbai,Tier 1,2024-03-07 09:00:00,OTT_APP
EVT_001414,U00029,C004,Panchayat S3,Series,7.5,30,25.0,Mobile,Premium,Hyderabad,Tier 2,2024-02-26 18:00:00,OTT_APP
EVT_001415,U00134,C004,Panchayat S3,Series,15.0,30,50.0,Laptop,Free,Delhi,Tier 1,2024-01-31 23:00:00,OTT_APP
EVT_001416,U00420,C004,Panchayat S3,Series,7.5,30,25.0,Smart TV,Basic,Mumbai,Tier 1,2024-01-24 10:00:00,OTT_APP
EVT_001417,U00246,C005,Mirzapur S3,Thriller,41.2,55,75.0,Tablet,Premium,Hyderabad,Tier 2,2024-01-26 21:00:00,OTT_APP
EVT_001418,U00201,C001,Anupamaa S1,Series,45.0,45,100.0,Laptop,Free,Bangalore,Tier 1,2024-02-17 14:00:00,OTT_APP
EVT_001419,U00146,C004,Panchayat S3,Series,15.0,30,50.0,Laptop,Free,Bangalore,Tier 1,2024-01-19 06:00:00,OTT_APP
EVT_001420,U00331,C005,Mirzapur S3,Thriller,27.5,55,50.0,Laptop,Free,Hyderabad,Tier 2,2024-02-08 07:00:00,OTT_APP
EVT_001421,U00005,C003,IPL 2024 Final,Sports,210.0,210,100.0,Smart TV,Premium,Bangalore,Tier 1,2024-02-28 14:00:00,OTT_APP
EVT_001422,U00463,C005,Mirzapur S3,Thriller,55.0,55,100.0,Laptop,Free,Hyderabad,Tier 2,2024-01-27 17:00:00,OTT_APP
EVT_001423,U00236,C002,KBC Season 15,GameShow,45.0,60,75.0,Smart TV,Premium,Chennai,Tier 1,2024-03-24 16:00:00,OTT_APP
EVT_001424,U00193,C003,IPL 2024 Final,Sports,210.0,210,100.0,Laptop,Basic,Mumbai,Tier 1,2024-03-23 21:00:00,OTT_APP
EVT_001425,U00133,C005,Mirzapur S3,Thriller,41.2,55,75.0,Smart TV,Premium,Hyderabad,Tier 2,2024-03-25 22:00:00,OTT_APP
EVT_001426,U00035,C005,Mirzapur S3,Thriller,55.0,55,100.0,Mobile,Free,Chennai,Tier 1,2024-03-15 18:00:00,OTT_APP
EVT_001427,,C002,KBC Season 15,GameShow,30.0,60,50.0,Smart TV,Basic,Mumbai,Tier 1,2024-03-04 21:00:00,OTT_APP
EVT_001428,U00473,C001,Anupamaa S1,Series,45.0,45,100.0,Mobile,Free,Delhi,Tier 1,2024-02-19 19:00:00,OTT_APP
EVT_001429,U00391,C005,Mirzapur S3,Thriller,27.5,55,50.0,Tablet,Free,Mumbai,Tier 1,2024-01-10 20:00:00,OTT_APP
EVT_001430,U00327,C002,KBC Season 15,GameShow,30.0,60,50.0,Smart TV,Basic,Bangalore,Tier 1,2024-02-18 10:00:00,OTT_APP
EVT_001431,,C003,IPL 2024 Final,Sports,105.0,210,50.0,Smart TV,Annual,Chennai,Tier 1,2024-01-29 12:00:00,OTT_APP
EVT_001432,U00323,C005,Mirzapur S3,Thriller,55.0,55,100.0,Mobile,Basic,Delhi,Tier 1,2024-01-12 06:00:00,OTT_APP
EVT_001433,U00291,C001,Anupamaa S1,Series,45.0,45,100.0,Mobile,Premium,Mumbai,Tier 1,2024-02-16 19:00:00,OTT_APP
EVT_001434,U00427,C002,KBC Season 15,GameShow,45.0,60,75.0,Smart TV,Annual,Hyderabad,Tier 2,2024-03-04 12:00:00,OTT_APP
EVT_001435,U00411,C005,Mirzapur S3,Thriller,27.5,55,50.0,Mobile,Annual,Hyderabad,Tier 2,2024-03-12 10:00:00,OTT_APP
EVT_001436,U00066,C004,Panchayat S3,Series,22.5,30,75.0,Tablet,Free,Mumbai,Tier 1,2024-03-13 08:00:00,OTT_APP
EVT_001437,U00170,C001,Anupamaa S1,Series,22.5,45,50.0,Mobile,Basic,Mumbai,Tier 1,2024-03-17 23:00:00,OTT_APP
EVT_001438,U00035,C003,IPL 2024 Final,Sports,210.0,210,100.0,Smart TV,Premium,Chennai,Tier 1,2024-02-19 17:00:00,OTT_APP
EVT_001439,U00160,C001,Anupamaa S1,Series,33.8,45,75.0,Laptop,Free,Delhi,Tier 1,2024-03-07 22:00:00,OTT_APP
EVT_001440,U00480,C005,Mirzapur S3,Thriller,41.2,55,75.0,Tablet,Free,Mumbai,Tier 1,2024-03-15 21:00:00,OTT_APP
EVT_001441,U00455,C001,Anupamaa S1,Series,22.5,45,50.0,Mobile,Basic,Chennai,Tier 1,2024-01-26 16:00:00,OTT_APP
EVT_001442,U00121,C002,KBC Season 15,GameShow,45.0,60,75.0,Laptop,Free,Chennai,Tier 1,2024-03-25 07:00:00,OTT_APP
EVT_001443,U00487,C005,Mirzapur S3,Thriller,55.0,55,100.0,Laptop,Free,Mumbai,Tier 1,2024-02-14 08:00:00,OTT_APP
EVT_001444,U00054,C005,Mirzapur S3,Thriller,27.5,55,50.0,Mobile,Annual,Delhi,Tier 1,2024-02-04 07:00:00,OTT_APP
EVT_001445,U00156,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Free,Chennai,Tier 1,2024-02-25 21:00:00,OTT_APP
EVT_001446,U00350,C001,Anupamaa S1,Series,11.2,45,25.0,Mobile,Annual,Delhi,Tier 1,2024-03-09 18:00:00,OTT_APP
EVT_001447,,C001,Anupamaa S1,Series,22.5,45,50.0,Laptop,Basic,Bangalore,Tier 1,2024-03-30 10:00:00,OTT_APP
EVT_001448,U00100,C001,Anupamaa S1,Series,22.5,45,50.0,Tablet,Annual,Hyderabad,Tier 2,2024-02-17 17:00:00,OTT_APP
EVT_001449,U00117,C001,Anupamaa S1,Series,22.5,45,50.0,Laptop,Free,Mumbai,Tier 1,2024-03-16 06:00:00,OTT_APP
EVT_001450,U00030,C001,Anupamaa S1,Series,45.0,45,100.0,Smart TV,Annual,Delhi,Tier 1,2024-01-08 08:00:00,OTT_APP
EVT_001451,U00150,C002,KBC Season 15,GameShow,30.0,60,50.0,Smart TV,Annual,Chennai,Tier 1,2024-02-14 13:00:00,OTT_APP
EVT_001452,U00481,C004,Panchayat S3,Series,22.5,30,75.0,Smart TV,Annual,Mumbai,Tier 1,2024-01-10 14:00:00,OTT_APP
EVT_001453,U00483,C003,IPL 2024 Final,Sports,210.0,210,100.0,Tablet,Premium,Delhi,Tier 1,2024-02-26 15:00:00,OTT_APP
EVT_001454,U00258,C002,KBC Season 15,GameShow,45.0,60,75.0,Mobile,Free,Chennai,Tier 1,2024-02-10 23:00:00,OTT_APP
EVT_001455,U00041,C003,IPL 2024 Final,Sports,210.0,210,100.0,Smart TV,Basic,Hyderabad,Tier 2,2024-03-03 14:00:00,OTT_APP
EVT_001456,U00191,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Free,Hyderabad,Tier 2,2024-01-27 09:00:00,OTT_APP
EVT_001457,U00256,C002,KBC Season 15,GameShow,45.0,60,75.0,Mobile,Premium,Bangalore,Tier 1,2024-01-15 06:00:00,OTT_APP
EVT_001458,U00143,C003,IPL 2024 Final,Sports,157.5,210,75.0,Laptop,Annual,Chennai,Tier 1,2024-01-11 07:00:00,OTT_APP
EVT_001459,U00115,C001,Anupamaa S1,Series,45.0,45,100.0,Smart TV,Annual,Bangalore,Tier 1,2024-02-26 07:00:00,OTT_APP
EVT_001460,U00017,C002,KBC Season 15,GameShow,45.0,60,75.0,Tablet,Free,Hyderabad,Tier 2,2024-01-07 15:00:00,OTT_APP
EVT_001461,U00388,C005,Mirzapur S3,Thriller,55.0,55,100.0,Mobile,Premium,Chennai,Tier 1,2024-02-03 12:00:00,OTT_APP
EVT_001462,U00284,C005,Mirzapur S3,Thriller,27.5,55,50.0,Laptop,Premium,Bangalore,Tier 1,2024-01-08 09:00:00,OTT_APP
EVT_001463,U00134,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Annual,Hyderabad,Tier 2,2024-03-13 22:00:00,OTT_APP
EVT_001464,U00144,C004,Panchayat S3,Series,22.5,30,75.0,Tablet,Free,Delhi,Tier 1,2024-01-17 06:00:00,OTT_APP
EVT_001465,U00020,C002,KBC Season 15,GameShow,60.0,60,100.0,Tablet,Premium,Chennai,Tier 1,2024-02-13 18:00:00,OTT_APP
EVT_001466,U00158,C003,IPL 2024 Final,Sports,157.5,210,75.0,Tablet,Premium,Hyderabad,Tier 2,2024-01-02 09:00:00,OTT_APP
EVT_001467,U00239,C002,KBC Season 15,GameShow,30.0,60,50.0,Mobile,Premium,Mumbai,Tier 1,2024-02-26 06:00:00,OTT_APP
EVT_001468,U00030,C004,Panchayat S3,Series,22.5,30,75.0,Mobile,Premium,Hyderabad,Tier 2,2024-01-28 19:00:00,OTT_APP
EVT_001469,U00133,C005,Mirzapur S3,Thriller,41.2,55,75.0,Tablet,Premium,Mumbai,Tier 1,2024-02-26 11:00:00,OTT_APP
EVT_001470,U00120,C004,Panchayat S3,Series,7.5,30,25.0,Mobile,Free,Delhi,Tier 1,2024-01-19 07:00:00,OTT_APP
EVT_001471,U00022,C002,KBC Season 15,GameShow,45.0,60,75.0,Smart TV,Free,Bangalore,Tier 1,2024-03-15 16:00:00,OTT_APP
EVT_001472,,C003,IPL 2024 Final,Sports,210.0,210,100.0,Mobile,Basic,Mumbai,Tier 1,2024-03-27 17:00:00,OTT_APP
EVT_001473,U00262,C003,IPL 2024 Final,Sports,52.5,210,25.0,Mobile,Basic,Hyderabad,Tier 2,2024-02-26 09:00:00,OTT_APP
EVT_001474,U00037,C002,KBC Season 15,GameShow,30.0,60,50.0,Laptop,Premium,Chennai,Tier 1,2024-03-28 19:00:00,OTT_APP
EVT_001475,U00500,C002,KBC Season 15,GameShow,15.0,60,25.0,Laptop,Premium,Hyderabad,Tier 2,2024-02-16 16:00:00,OTT_APP
EVT_001476,U00083,C004,Panchayat S3,Series,30.0,30,100.0,Tablet,Free,Chennai,Tier 1,2024-03-20 06:00:00,OTT_APP
EVT_001477,,C003,IPL 2024 Final,Sports,420.0,210,100.0,Smart TV,Premium,Hyderabad,Tier 2,2024-01-04 09:00:00,OTT_APP
EVT_001478,U00482,C005,Mirzapur S3,Thriller,41.2,55,75.0,Smart TV,Annual,Hyderabad,Tier 2,2024-03-15 17:00:00,OTT_APP
EVT_001479,U00490,C005,Mirzapur S3,Thriller,13.8,55,25.0,Mobile,Basic,Delhi,Tier 1,2024-02-18 08:00:00,OTT_APP
EVT_001480,U00376,C005,Mirzapur S3,Thriller,41.2,55,75.0,Laptop,Free,Hyderabad,Tier 2,2024-03-21 23:00:00,OTT_APP
EVT_001481,U00267,C005,Mirzapur S3,Thriller,55.0,55,100.0,Laptop,Premium,Hyderabad,Tier 2,2024-03-01 22:00:00,OTT_APP
EVT_001482,U00169,C003,IPL 2024 Final,Sports,52.5,210,25.0,Smart TV,Premium,Hyderabad,Tier 2,2024-02-07 13:00:00,OTT_APP
EVT_001483,U00228,C002,KBC Season 15,GameShow,30.0,60,50.0,Laptop,Premium,Mumbai,Tier 1,2024-03-29 13:00:00,OTT_APP
EVT_001484,U00335,C001,Anupamaa S1,Series,22.5,45,50.0,Laptop,Basic,Hyderabad,Tier 2,2024-01-10 17:00:00,OTT_APP
EVT_001485,U00474,C004,Panchayat S3,Series,30.0,30,100.0,Smart TV,Annual,Delhi,Tier 1,2024-03-13 10:00:00,OTT_APP
EVT_001486,U00175,C005,Mirzapur S3,Thriller,41.2,55,75.0,Tablet,Free,Hyderabad,Tier 2,2024-02-03 15:00:00,OTT_APP
EVT_001487,U00324,C001,Anupamaa S1,Series,22.5,45,50.0,Smart TV,Basic,Hyderabad,Tier 2,2024-01-19 21:00:00,OTT_APP
EVT_001488,U00392,C004,Panchayat S3,Series,7.5,30,25.0,Laptop,Free,Mumbai,Tier 1,2024-02-23 14:00:00,OTT_APP
EVT_001489,U00038,C002,KBC Season 15,GameShow,60.0,60,100.0,Smart TV,Annual,Bangalore,Tier 1,2024-01-04 11:00:00,OTT_APP
EVT_001490,U00124,C004,Panchayat S3,Series,15.0,30,50.0,Tablet,Free,Bangalore,Tier 1,2024-03-30 23:00:00,OTT_APP
EVT_001491,,C003,IPL 2024 Final,Sports,210.0,210,100.0,Mobile,Free,Chennai,Tier 1,2024-03-16 09:00:00,OTT_APP
EVT_001492,U00380,C003,IPL 2024 Final,Sports,210.0,210,100.0,Laptop,Premium,Bangalore,Tier 1,2024-03-21 20:00:00,OTT_APP
EVT_001493,U00043,C004,Panchayat S3,Series,22.5,30,75.0,Smart TV,Free,Delhi,Tier 1,2024-03-16 22:00:00,OTT_APP
EVT_001494,U00225,C005,Mirzapur S3,Thriller,110.0,55,75.0,Smart TV,Premium,Bangalore,Tier 1,2024-02-18 16:00:00,OTT_APP
EVT_001495,U00289,C001,Anupamaa S1,Series,22.5,45,50.0,Laptop,Premium,Bangalore,Tier 1,2024-02-13 07:00:00,OTT_APP
EVT_001496,U00417,C003,IPL 2024 Final,Sports,105.0,210,50.0,Smart TV,Annual,Delhi,Tier 1,2024-01-19 07:00:00,OTT_APP
EVT_001497,U00178,C005,Mirzapur S3,Thriller,27.5,55,50.0,Tablet,Basic,Hyderabad,Tier 2,2024-02-10 09:00:00,OTT_APP
EVT_001498,U00454,C001,Anupamaa S1,Series,22.5,45,50.0,Smart TV,Premium,Bangalore,Tier 1,2024-02-26 13:00:00,OTT_APP
EVT_001499,U00073,C003,IPL 2024 Final,Sports,420.0,210,100.0,Mobile,Basic,Mumbai,Tier 1,2024-01-30 14:00:00,OTT_APP
EVT_001500,U00492,C005,Mirzapur S3,Thriller,55.0,55,100.0,Smart TV,Free,Delhi,Tier 1,2024-01-04 07:00:00,OTT_APP
EVT_001501,U00145,C004,Panchayat S3,Series,30.0,30,100.0,Laptop,Annual,Mumbai,Tier 1,2024-02-17 12:00:00,OTT_APP
EVT_001502,U00367,C005,Mirzapur S3,Thriller,13.8,55,25.0,Mobile,Annual,Bangalore,Tier 1,2024-02-07 09:00:00,OTT_APP
EVT_001503,U00375,C004,Panchayat S3,Series,15.0,30,50.0,Mobile,Premium,Mumbai,Tier 1,2024-01-18 14:00:00,OTT_APP
EVT_001504,U00081,C001,Anupamaa S1,Series,33.8,45,75.0,Tablet,Premium,Delhi,Tier 1,2024-01-10 16:00:00,OTT_APP
EVT_001505,U00362,C004,Panchayat S3,Series,22.5,30,75.0,Tablet,Free,Hyderabad,Tier 2,2024-03-27 08:00:00,OTT_APP
EVT_001506,U00431,C004,Panchayat S3,Series,7.5,30,25.0,Mobile,Free,Hyderabad,Tier 2,2024-02-10 12:00:00,OTT_APP
EVT_001507,U00136,C002,KBC Season 15,GameShow,15.0,60,25.0,Laptop,Basic,Bangalore,Tier 1,2024-01-29 12:00:00,OTT_APP
EVT_001508,U00102,C004,Panchayat S3,Series,30.0,30,100.0,Mobile,Basic,Bangalore,Tier 1,2024-02-06 10:00:00,OTT_APP
EVT_001509,U00364,C001,Anupamaa S1,Series,22.5,45,50.0,Smart TV,Free,Bangalore,Tier 1,2024-03-12 12:00:00,OTT_APP
EVT_001510,U00327,C004,Panchayat S3,Series,22.5,30,75.0,Tablet,Annual,Hyderabad,Tier 2,2024-02-18 13:00:00,OTT_APP
EVT_001511,U00449,C005,Mirzapur S3,Thriller,41.2,55,75.0,Tablet,Annual,Delhi,Tier 1,2024-02-08 13:00:00,OTT_APP
EVT_001512,,C004,Panchayat S3,Series,30.0,30,100.0,Laptop,Premium,Bangalore,Tier 1,2024-03-17 17:00:00,OTT_APP
EVT_001513,U00167,C001,Anupamaa S1,Series,22.5,45,50.0,Smart TV,Annual,Chennai,Tier 1,2024-02-23 20:00:00,OTT_APP
EVT_001514,U00178,C001,Anupamaa S1,Series,11.2,45,25.0,Laptop,Basic,Chennai,Tier 1,2024-03-25 09:00:00,OTT_APP
EVT_001515,U00352,C004,Panchayat S3,Series,30.0,30,100.0,Smart TV,Free,Bangalore,Tier 1,2024-03-17 19:00:00,OTT_APP
EVT_001516,U00288,C003,IPL 2024 Final,Sports,105.0,210,50.0,Tablet,Premium,Delhi,Tier 1,2024-02-22 07:00:00,OTT_APP
EVT_001517,U00134,C003,IPL 2024 Final,Sports,105.0,210,50.0,Mobile,Premium,Bangalore,Tier 1,2024-02-24 18:00:00,OTT_APP
EVT_001518,U00158,C004,Panchayat S3,Series,22.5,30,75.0,Laptop,Annual,Chennai,Tier 1,2024-03-22 07:00:00,OTT_APP
EVT_001519,U00400,C002,KBC Season 15,GameShow,45.0,60,75.0,Mobile,Premium,Delhi,Tier 1,2024-03-09 12:00:00,OTT_APP
EVT_001520,U00047,C002,KBC Season 15,GameShow,45.0,60,75.0,Tablet,Premium,Mumbai,Tier 1,2024-01-03 18:00:00,OTT_APP
EVT_001521,U00186,C005,Mirzapur S3,Thriller,13.8,55,25.0,Smart TV,Basic,Mumbai,Tier 1,2024-03-07 12:00:00,OTT_APP
EVT_001522,U00467,C005,Mirzapur S3,Thriller,27.5,55,50.0,Tablet,Premium,Delhi,Tier 1,2024-02-07 11:00:00,OTT_APP
EVT_001523,,C004,Panchayat S3,Series,15.0,30,50.0,Mobile,Free,Delhi,Tier 1,2024-01-02 07:00:00,OTT_APP
EVT_001524,U00145,C005,Mirzapur S3,Thriller,27.5,55,50.0,Tablet,Free,Bangalore,Tier 1,2024-01-06 11:00:00,OTT_APP
EVT_001525,U00384,C002,KBC Season 15,GameShow,45.0,60,75.0,Mobile,Annual,Delhi,Tier 1,2024-01-05 14:00:00,OTT_APP
EVT_001526,U00038,C004,Panchayat S3,Series,7.5,30,25.0,Laptop,Free,Chennai,Tier 1,2024-01-11 08:00:00,OTT_APP
EVT_001527,U00049,C001,Anupamaa S1,Series,33.8,45,75.0,Laptop,Basic,Hyderabad,Tier 2,2024-03-18 10:00:00,OTT_APP
EVT_001528,U00381,C005,Mirzapur S3,Thriller,55.0,55,100.0,Mobile,Premium,Chennai,Tier 1,2024-02-24 22:00:00,OTT_APP
